school,major,province,year,exam_type,min_score,min_rank
大连外国语大学,管理学类,广东,2025,历史类,553.0,22632.0
东北财经大学,哲学类,广东,2025,历史类,561.0,18502.0
东北财经大学,数学类,广东,2025,历史类,578.0,11633.0
东北财经大学(中外合作办学),物理学类,广东,2025,历史类,557.0,20553.0
东北财经大学(中外合作办学),体育学类,广东,2025,历史类,570.0,14870.0
东北财经大学(中外合作办学),法学类,广东,2025,历史类,564.0,17425.0
东北财经大学(中外合作办学),经济学类,广东,2025,历史类,569.0,14915.0
东北财经大学(中外合作办学),管理学类,广东,2025,历史类,581.0,10673.0
东北财经大学(中外合作办学),教育学类,广东,2025,历史类,581.0,10863.0
沈阳音乐学院,教育学类,广东,2025,历史类,521.0,41880.0
吉林大学,化学类,广东,2025,历史类,606.0,4012.0
吉林大学,材料类,广东,2025,历史类,611.0,3120.0
吉林大学,计算机类,广东,2025,历史类,611.0,3082.0
吉林大学,历史学类,广东,2025,历史类,612.0,3013.0
吉林大学,地理科学类,广东,2025,历史类,610.0,3281.0
吉林大学,心理学类,广东,2025,历史类,631.0,989.0
延边大学,法学类,广东,2025,历史类,556.0,20856.0
长春理工大学,生物科学类,广东,2025,历史类,536.0,31924.0
长春理工大学,化学类,广东,2025,历史类,529.0,36980.0
长春理工大学,材料类,广东,2025,历史类,534.0,33317.0
东北电力大学,体育学类,广东,2025,历史类,543.0,28114.0
长春工业大学,外国语言文学类,广东,2025,历史类,529.0,36860.0
长春工业大学,中国语言文学类,广东,2025,历史类,537.0,31364.0
长春工业大学,艺术设计类,广东,2025,历史类,538.0,30719.0
长春工业大学,生物科学类,广东,2025,历史类,525.0,39453.0
长春工业大学,化学类,广东,2025,历史类,522.0,41547.0
吉林建筑大学,管理学类,广东,2025,历史类,514.0,47073.0
吉林建筑大学(中外合作办学),教育学类,广东,2025,历史类,509.0,50895.0
东北师范大学,生物科学类,广东,2025,历史类,598.0,5612.0
东北师范大学,化学类,广东,2025,历史类,597.0,5924.0
东北师范大学(中外合作办学),材料类,广东,2025,历史类,544.0,27590.0
东北师范大学(中外合作办学),计算机类,广东,2025,历史类,561.0,18691.0
东北师范大学,历史学类,广东,2025,历史类,596.0,5998.0
北华大学,经济学类,广东,2025,历史类,526.0,38918.0
北华大学,管理学类,广东,2025,历史类,518.0,44484.0
吉林师范大学,体育学类,广东,2025,历史类,528.0,37309.0
吉林师范大学,法学类,广东,2025,历史类,552.0,23030.0
长春师范大学,经济学类,广东,2025,历史类,535.0,33027.0
长春师范大学,管理学类,广东,2025,历史类,548.0,25178.0
吉林财经大学,教育学类,广东,2025,历史类,545.0,26931.0
吉林财经大学(中外合作办学),新闻传播学类,广东,2025,历史类,528.0,37489.0
黑龙江大学,新闻传播学类,广东,2025,历史类,555.0,21469.0
黑龙江大学,建筑类,广东,2025,历史类,524.0,39946.0
哈尔滨理工大学,管理学类,广东,2025,历史类,523.0,40752.0
燕山大学,体育学类,广东,2025,历史类,555.0,21701.0
哈尔滨工程大学,教育学类,广东,2025,历史类,589.0,8071.0
哈尔滨工程大学,新闻传播学类,广东,2025,历史类,593.0,6933.0
黑龙江科技大学,法学类,广东,2025,历史类,520.0,42951.0
黑龙江科技大学,经济学类,广东,2025,历史类,518.0,44156.0
东北石油大学,哲学类,广东,2025,历史类,541.0,29370.0
东北石油大学,经济学类,广东,2025,历史类,560.0,19096.0
佳木斯大学,教育学类,广东,2025,历史类,517.0,44923.0
佳木斯大学,新闻传播学类,广东,2025,历史类,515.0,46596.0
佳木斯大学,建筑类,广东,2025,历史类,516.0,45961.0
佳木斯大学,外国语言文学类,广东,2025,历史类,516.0,45299.0
东北农业大学,教育学类,广东,2025,历史类,572.0,13879.0
东北农业大学,新闻传播学类,广东,2025,历史类,575.0,12664.0
东北农业大学(联合培养),历史学类,广东,2025,历史类,530.0,36027.0
东北林业大学,管理学类,广东,2025,历史类,573.0,13743.0
哈尔滨医科大学,管理学类,广东,2025,历史类,555.0,21606.0
黑龙江中医药大学,法学类,广东,2025,历史类,563.0,17746.0
哈尔滨师范大学,外国语言文学类,广东,2025,历史类,549.0,24758.0
哈尔滨师范大学,中国语言文学类,广东,2025,历史类,523.0,40591.0
哈尔滨师范大学,艺术设计类,广东,2025,历史类,557.0,20409.0
齐齐哈尔大学,法学类,广东,2025,历史类,518.0,44524.0
齐齐哈尔大学,经济学类,广东,2025,历史类,516.0,45672.0
齐齐哈尔大学,建筑类,广东,2025,历史类,516.0,45323.0
牡丹江师范学院,教育学类,广东,2025,历史类,518.0,44349.0
牡丹江师范学院,新闻传播学类,广东,2025,历史类,517.0,45073.0
哈尔滨学院,经济学类,广东,2025,历史类,521.0,42068.0
哈尔滨学院,管理学类,广东,2025,历史类,517.0,44697.0
哈尔滨学院,教育学类,广东,2025,历史类,517.0,44858.0
哈尔滨商业大学,经济学类,广东,2025,历史类,520.0,42858.0
哈尔滨商业大学,管理学类,广东,2025,历史类,522.0,41646.0
哈尔滨体育学院,经济学类,广东,2025,历史类,516.0,45663.0
哈尔滨体育学院,管理学类,广东,2025,历史类,514.0,47324.0
哈尔滨金融学院,物理学类,广东,2025,历史类,522.0,41150.0
复旦大学,法学类,广东,2025,历史类,661.0,88.0
同济大学,管理学类,广东,2025,历史类,637.0,647.0
上海交通大学,法学类,广东,2025,历史类,663.0,63.0
华东理工大学,管理学类,广东,2025,历史类,600.0,5092.0
上海理工大学,法学类,广东,2025,历史类,581.0,10679.0
上海理工大学(中外合作办学),经济学类,广东,2025,历史类,564.0,17463.0
上海海事大学,体育学类,广东,2025,历史类,576.0,12607.0
东华大学,建筑类,广东,2025,历史类,602.0,4811.0
上海海洋大学,经济学类,广东,2025,历史类,577.0,11958.0
上海海洋大学(中外合作办学),管理学类,广东,2025,历史类,554.0,22062.0
华东师范大学,新闻传播学类,广东,2025,历史类,622.0,1765.0
上海师范大学(中外合作办学),法学类,广东,2025,历史类,572.0,13894.0
上海外国语大学,新闻传播学类,广东,2025,历史类,613.0,2791.0
上海外国语大学(中外合作办学),外国语言文学类,广东,2025,历史类,606.0,3923.0
上海外国语大学,艺术设计类,广东,2025,历史类,611.0,3037.0
上海财经大学,管理学类,广东,2025,历史类,620.0,1976.0
上海财经大学,教育学类,广东,2025,历史类,610.0,3200.0
上海海关学院,经济学类,广东,2025,历史类,570.0,14810.0
上海海关学院,管理学类,广东,2025,历史类,570.0,14546.0
华东政法大学,物理学类,广东,2025,历史类,612.0,2979.0
上海体育大学,哲学类,广东,2025,历史类,579.0,11341.0
上海体育大学,数学类,广东,2025,历史类,569.0,14993.0
上海音乐学院,数学类,广东,2025,历史类,574.0,13330.0
上海戏剧学院,物理学类,广东,2025,历史类,585.0,9325.0
南京大学,体育学类,广东,2025,历史类,649.0,223.0
苏州大学,外国语言文学类,广东,2025,历史类,601.0,4936.0
苏州大学,中国语言文学类,广东,2025,历史类,605.0,4059.0
苏州大学,艺术设计类,广东,2025,历史类,617.0,2357.0
东南大学,管理学类,广东,2025,历史类,623.0,1650.0
南京航空航天大学,经济学类,广东,2025,历史类,603.0,4461.0
南京理工大学,经济学类,广东,2025,历史类,595.0,6349.0
江苏科技大学,法学类,广东,2025,历史类,554.0,21824.0
江苏科技大学,经济学类,广东,2025,历史类,548.0,24925.0
中国矿业大学,新闻传播学类,广东,2025,历史类,588.0,8181.0
南京工业大学,法学类,广东,2025,历史类,565.0,17012.0
常州大学,经济学类,广东,2025,历史类,548.0,24994.0
河海大学,教育学类,广东,2025,历史类,592.0,7210.0
江南大学,艺术设计类,广东,2025,历史类,589.0,8079.0
江南大学,生物科学类,广东,2025,历史类,592.0,7273.0
江南大学(中外合作办学),化学类,广东,2025,历史类,591.0,7504.0
江南大学,材料类,广东,2025,历史类,594.0,6570.0
南京林业大学,教育学类,广东,2025,历史类,575.0,12938.0
江苏大学,体育学类,广东,2025,历史类,590.0,7601.0
南京信息工程大学,建筑类,广东,2025,历史类,575.0,12733.0
南京信息工程大学(中外合作办学),外国语言文学类,广东,2025,历史类,563.0,17638.0
南通大学,艺术设计类,广东,2025,历史类,558.0,20324.0
南通大学,化学类,广东,2025,历史类,566.0,16429.0
南京农业大学,教育学类,广东,2025,历史类,588.0,8362.0
南京医科大学,体育学类,广东,2025,历史类,577.0,11946.0
中国药科大学,外国语言文学类,广东,2025,历史类,592.0,7197.0
南京师范大学,新闻传播学类,广东,2025,历史类,600.0,5273.0
江苏师范大学,外国语言文学类,广东,2025,历史类,554.0,22019.0
江苏师范大学,中国语言文学类,广东,2025,历史类,556.0,21297.0
江苏师范大学,艺术设计类,广东,2025,历史类,554.0,21930.0
江苏师范大学,生物科学类,广东,2025,历史类,557.0,20560.0
盐城师范学院,法学类,广东,2025,历史类,554.0,22016.0
南京财经大学,教育学类,广东,2025,历史类,565.0,16644.0
南京艺术学院,教育学类,广东,2025,历史类,555.0,21751.0
苏州科技大学,教育学类,广东,2025,历史类,558.0,19962.0
苏州科技大学,新闻传播学类,广东,2025,历史类,561.0,18443.0
浙江大学,物理学类,广东,2025,历史类,647.0,271.0
杭州电子科技大学,管理学类,广东,2025,历史类,562.0,18035.0
杭州电子科技大学,教育学类,广东,2025,历史类,561.0,18880.0
浙江工业大学,管理学类,广东,2025,历史类,567.0,15756.0
浙江工业大学,教育学类,广东,2025,历史类,561.0,18842.0
浙江理工大学,教育学类,广东,2025,历史类,557.0,20782.0
浙江海洋大学,新闻传播学类,广东,2025,历史类,553.0,22353.0
浙江海洋大学,建筑类,广东,2025,历史类,543.0,27989.0
浙江农林大学,经济学类,广东,2025,历史类,559.0,19552.0
浙江中医药大学,体育学类,广东,2025,历史类,557.0,20504.0
浙江师范大学,化学类,广东,2025,历史类,567.0,16089.0
浙江师范大学,材料类,广东,2025,历史类,564.0,17130.0
浙江师范大学,计算机类,广东,2025,历史类,582.0,10219.0
浙江师范大学(中外合作办学),历史学类,广东,2025,历史类,542.0,28814.0
浙江师范大学,临床医学类,广东,2025,历史类,555.0,21308.0
湖州师范学院,管理学类,广东,2025,历史类,554.0,21817.0
绍兴文理学院,物理学类,广东,2025,历史类,542.0,28638.0
温州大学,新闻传播学类,广东,2025,历史类,571.0,14216.0
温州大学,建筑类,广东,2025,历史类,556.0,21232.0
浙江工商大学,经济学类,广东,2025,历史类,566.0,16506.0
浙江工商大学,管理学类,广东,2025,历史类,565.0,16838.0
中国美术学院,法学类,广东,2025,历史类,570.0,14825.0
中国美术学院,管理学类,广东,2025,历史类,573.0,13651.0
中国计量大学,体育学类,广东,2025,历史类,588.0,8466.0
安徽大学,教育学类,广东,2025,历史类,587.0,8587.0
合肥工业大学,新闻传播学类,广东,2025,历史类,571.0,14434.0
合肥工业大学,建筑类,广东,2025,历史类,592.0,7015.0
安徽工业大学,经济学类,广东,2025,历史类,546.0,26229.0
安徽农业大学,法学类,广东,2025,历史类,552.0,23157.0
安徽中医药大学,管理学类,广东,2025,历史类,583.0,9917.0
安徽师范大学,物理学类,广东,2025,历史类,548.0,24872.0
安庆师范大学,体育学类,广东,2025,历史类,529.0,36550.0
淮北师范大学,经济学类,广东,2025,历史类,554.0,22047.0
淮北师范大学,管理学类,广东,2025,历史类,539.0,30050.0
淮北师范大学,教育学类,广东,2025,历史类,553.0,22753.0
滁州学院,数学类,广东,2025,历史类,519.0,43256.0
安徽财经大学,体育学类,广东,2025,历史类,552.0,22940.0
铜陵学院,体育学类,广东,2025,历史类,519.0,43169.0
厦门大学,生物科学类,广东,2025,历史类,625.0,1454.0
厦门大学(马来西亚分校),化学类,广东,2025,历史类,601.0,5026.0
华侨大学,哲学类,广东,2025,历史类,556.0,21142.0
华侨大学,数学类,广东,2025,历史类,567.0,15850.0
华侨大学,物理学类,广东,2025,历史类,549.0,24420.0
福州大学,经济学类,广东,2025,历史类,591.0,7461.0
福建农林大学,外国语言文学类,广东,2025,历史类,560.0,19013.0
福建农林大学(中外合作办学),中国语言文学类,广东,2025,历史类,529.0,36586.0
福建农林大学(中外合作办学),艺术设计类,广东,2025,历史类,518.0,44095.0
集美大学,建筑类,广东,2025,历史类,565.0,16692.0
福建中医药大学,法学类,广东,2025,历史类,584.0,9616.0
福建师范大学,建筑类,广东,2025,历史类,564.0,17224.0
福建师范大学(中外合作办学),外国语言文学类,广东,2025,历史类,536.0,32270.0
闽江学院,体育学类,广东,2025,历史类,550.0,23837.0
武夷学院,法学类,广东,2025,历史类,521.0,41875.0
泉州师范学院,新闻传播学类,广东,2025,历史类,551.0,23667.0
泉州师范学院,建筑类,广东,2025,历史类,540.0,29788.0
南昌大学,材料类,广东,2025,历史类,590.0,7825.0
南昌大学,计算机类,广东,2025,历史类,583.0,10122.0
华东交通大学,教育学类,广东,2025,历史类,556.0,20941.0
华东交通大学,新闻传播学类,广东,2025,历史类,554.0,21804.0
华东交通大学,化学类,广东,2025,历史类,546.0,26122.0
华东交通大学(联合培养),材料类,广东,2025,历史类,542.0,28541.0
东华理工大学(联合培养),体育学类,广东,2025,历史类,506.0,53515.0
南昌航空大学,外国语言文学类,广东,2025,历史类,549.0,24619.0
南昌航空大学,中国语言文学类,广东,2025,历史类,547.0,25434.0
江西理工大学,化学类,广东,2025,历史类,543.0,28072.0
景德镇陶瓷大学,哲学类,广东,2025,历史类,557.0,20555.0
景德镇陶瓷大学,数学类,广东,2025,历史类,558.0,20019.0
景德镇陶瓷大学,建筑类,广东,2025,历史类,567.0,16123.0
江西农业大学,管理学类,广东,2025,历史类,546.0,26066.0
江西农业大学,教育学类,广东,2025,历史类,551.0,23722.0
江西中医药大学,教育学类,广东,2025,历史类,586.0,9025.0
江西师范大学,地理科学类,广东,2025,历史类,577.0,12145.0
江西师范大学,农林科学类,广东,2025,历史类,555.0,21621.0
江西师范大学,林业工程类,广东,2025,历史类,554.0,21841.0
江西师范大学,环境科学与工程类,广东,2025,历史类,554.0,22164.0
江西师范大学,食品科学与工程类,广东,2025,历史类,574.0,13127.0
江西师范大学,药学类,广东,2025,历史类,589.0,7940.0
江西师范大学,水利类,广东,2025,历史类,548.0,25020.0
上饶师范学院,化学类,广东,2025,历史类,521.0,41942.0
上饶师范学院,材料类,广东,2025,历史类,520.0,42567.0
上饶师范学院,计算机类,广东,2025,历史类,519.0,43504.0
上饶师范学院,历史学类,广东,2025,历史类,526.0,38752.0
宜春学院,农林科学类,广东,2025,历史类,524.0,40106.0
宜春学院,林业工程类,广东,2025,历史类,521.0,41997.0
宜春学院,环境科学与工程类,广东,2025,历史类,525.0,39294.0
宜春学院,食品科学与工程类,广东,2025,历史类,532.0,34747.0
赣南师范大学,环境科学与工程类,广东,2025,历史类,548.0,25260.0
赣南师范大学,食品科学与工程类,广东,2025,历史类,546.0,26212.0
赣南师范大学,药学类,广东,2025,历史类,552.0,23224.0
赣南师范大学,临床医学类,广东,2025,历史类,551.0,23497.0
赣南师范大学,口腔医学类,广东,2025,历史类,559.0,19456.0
赣南师范大学,海洋科学类,广东,2025,历史类,549.0,24594.0
赣南师范大学,航空航天类,广东,2025,历史类,535.0,32617.0
井冈山大学,哲学类,广东,2025,历史类,539.0,30444.0
江西财经大学,建筑类,广东,2025,历史类,568.0,15374.0
江西财经大学,外国语言文学类,广东,2025,历史类,575.0,12728.0
江西财经大学,中国语言文学类,广东,2025,历史类,567.0,16039.0
山东大学,哲学类,广东,2025,历史类,616.0,2411.0
山东大学,数学类,广东,2025,历史类,614.0,2611.0
中国海洋大学,艺术设计类,广东,2025,历史类,606.0,4031.0
中国海洋大学,生物科学类,广东,2025,历史类,602.0,4824.0
中国海洋大学(中外合作办学),化学类,广东,2025,历史类,605.0,4232.0
中国海洋大学,材料类,广东,2025,历史类,611.0,3113.0
山东科技大学,物理学类,广东,2025,历史类,555.0,21386.0
中国石油大学(华东),管理学类,广东,2025,历史类,589.0,8027.0
中国石油大学(华东),教育学类,广东,2025,历史类,598.0,5663.0
济南大学,艺术设计类,广东,2025,历史类,549.0,24790.0
济南大学,生物科学类,广东,2025,历史类,553.0,22504.0
济南大学,化学类,广东,2025,历史类,546.0,26325.0
济南大学,材料类,广东,2025,历史类,568.0,15377.0
青岛理工大学,物理学类,广东,2025,历史类,549.0,24811.0
青岛理工大学,体育学类,广东,2025,历史类,542.0,28810.0
山东建筑大学,管理学类,广东,2025,历史类,536.0,32380.0
齐鲁工业大学,管理学类,广东,2025,历史类,527.0,37675.0
山东农业大学,体育学类,广东,2025,历史类,537.0,31617.0
山东第一医科大学,法学类,广东,2025,历史类,528.0,37072.0
山东第一医科大学,新闻传播学类,广东,2025,历史类,536.0,32237.0
山东第一医科大学,建筑类,广东,2025,历史类,530.0,36134.0
山东师范大学,建筑类,广东,2025,历史类,585.0,9432.0
山东师范大学,外国语言文学类,广东,2025,历史类,541.0,29008.0
山东师范大学(中外合作办学),中国语言文学类,广东,2025,历史类,535.0,33084.0
山东师范大学,艺术设计类,广东,2025,历史类,569.0,15118.0
山东航空学院,体育学类,广东,2025,历史类,536.0,32374.0
鲁东大学,体育学类,广东,2025,历史类,529.0,36338.0
临沂大学,经济学类,广东,2025,历史类,542.0,28605.0
临沂大学(中外合作办学),管理学类,广东,2025,历史类,508.0,51928.0
菏泽学院,体育学类,广东,2025,历史类,519.0,43621.0
山东财经大学,体育学类,广东,2025,历史类,553.0,22578.0
山东艺术学院,新闻传播学类,广东,2025,历史类,523.0,41077.0
郑州大学,新闻传播学类,广东,2025,历史类,591.0,7278.0
河南理工大学,经济学类,广东,2025,历史类,534.0,33241.0
河南理工大学,管理学类,广东,2025,历史类,534.0,33260.0
郑州轻工业大学,法学类,广东,2025,历史类,535.0,32848.0
河南工业大学,教育学类,广东,2025,历史类,547.0,25485.0
河南工业大学,新闻传播学类,广东,2025,历史类,548.0,24926.0
河南科技大学,建筑类,广东,2025,历史类,542.0,28583.0
河南科技大学,外国语言文学类,广东,2025,历史类,541.0,29384.0
中原工学院,体育学类,广东,2025,历史类,539.0,30213.0
河南农业大学,建筑类,广东,2025,历史类,535.0,33072.0
河南农业大学,外国语言文学类,广东,2025,历史类,533.0,33877.0
河南科技学院,法学类,广东,2025,历史类,520.0,42969.0
河南科技学院,经济学类,广东,2025,历史类,519.0,43229.0
河南中医药大学,法学类,广东,2025,历史类,575.0,12701.0
河南医药大学,体育学类,广东,2025,历史类,517.0,45003.0
河南医药大学,法学类,广东,2025,历史类,520.0,42553.0
