school,major,province,year,exam_type,min_score,min_rank
华北理工大学,新闻传播学类,广东,2023,历史类,527,24933
河北医科大学,哲学类,广东,2023,历史类,521,27789
河北师范大学,哲学类,广东,2023,历史类,550,15268
河北师范大学,数学类,广东,2023,历史类,561,11450
衡水学院,哲学类,广东,2023,历史类,491,45939
邯郸学院,哲学类,广东,2023,历史类,490,46564
邢台学院,哲学类,广东,2023,历史类,493,44237
沧州师范学院,哲学类,广东,2023,历史类,497,41987
沧州师范学院,数学类,广东,2023,历史类,495,42956
石家庄铁道大学,哲学类,广东,2023,历史类,507,35507
山西大学,哲学类,广东,2023,历史类,550,15257
山西大学,数学类,广东,2023,历史类,564,10832
山西大学,物理学类,广东,2023,历史类,558,12567
山西大学,经济学类,广东,2023,历史类,577,7401
中北大学,哲学类,广东,2023,历史类,511,33185
中北大学,数学类,广东,2023,历史类,511,32900
山西农业大学,哲学类,广东,2023,历史类,497,41994
山西农业大学,数学类,广东,2023,历史类,467,64368
山西师范大学,哲学类,广东,2023,历史类,534,21567
山西师范大学,数学类,广东,2023,历史类,550,15127
山西师范大学,物理学类,广东,2023,历史类,545,17053
山西师范大学,教育学类,广东,2023,历史类,502,38234
山西大同大学,哲学类,广东,2023,历史类,494,43761
山西财经大学,哲学类,广东,2023,历史类,510,33699
内蒙古大学,哲学类,广东,2023,历史类,560,12023
内蒙古大学,数学类,广东,2023,历史类,543,18005
内蒙古大学,物理学类,广东,2023,历史类,558,12369
内蒙古大学,体育学类,广东,2023,历史类,555,13329
内蒙古大学,法学类,广东,2023,历史类,560,12031
内蒙古大学,经济学类,广东,2023,历史类,568,9564
内蒙古科技大学,哲学类,广东,2023,历史类,491,45567
内蒙古农业大学,哲学类,广东,2023,历史类,495,43051
内蒙古师范大学,哲学类,广东,2023,历史类,502,38163
内蒙古民族大学,哲学类,广东,2023,历史类,506,36261
内蒙古民族大学,数学类,广东,2023,历史类,491,45749
辽宁大学,哲学类,广东,2023,历史类,568,9540
辽宁大学,数学类,广东,2023,历史类,569,9321
辽宁大学(中外合作办学),体育学类,广东,2023,历史类,559,12286
辽宁大学(联合培养),经济学类,广东,2023,历史类,540,19183
辽宁大学(联合培养),管理学类,广东,2023,历史类,558,12371
辽宁大学(中外合作办学),教育学类,广东,2023,历史类,550,15113
辽宁大学(中外合作办学),新闻传播学类,广东,2023,历史类,557,12781
辽宁大学(中外合作办学),建筑类,广东,2023,历史类,560,11824
辽宁大学(中外合作办学),外国语言文学类,广东,2023,历史类,544,17564
辽宁大学(中外合作办学),中国语言文学类,广东,2023,历史类,531,23083
沈阳工业大学,哲学类,广东,2023,历史类,507,35375
辽宁工程技术大学,哲学类,广东,2023,历史类,492,45422
大连交通大学(中外合作办学),经济学类,广东,2023,历史类,504,37392
大连海事大学,哲学类,广东,2023,历史类,567,9988
大连海事大学,数学类,广东,2023,历史类,572,8460
大连工业大学,哲学类,广东,2023,历史类,487,48718
大连海洋大学,哲学类,广东,2023,历史类,505,36800
辽宁中医药大学,哲学类,广东,2023,历史类,542,18185
辽宁中医药大学,体育学类,广东,2023,历史类,542,18266
沈阳药科大学,哲学类,广东,2023,历史类,550,15097
沈阳药科大学,数学类,广东,2023,历史类,534,21838
沈阳药科大学,物理学类,广东,2023,历史类,519,28428
辽宁师范大学(中外合作办学),物理学类,广东,2023,历史类,499,40160
沈阳师范大学(中外合作办学),数学类,广东,2023,历史类,489,47274
渤海大学,哲学类,广东,2023,历史类,504,37451
鞍山师范学院,哲学类,广东,2023,历史类,493,44350
大连外国语大学,哲学类,广东,2023,历史类,539,19360
大连外国语大学,数学类,广东,2023,历史类,516,30480
东北财经大学,哲学类,广东,2023,历史类,573,8410
东北财经大学,数学类,广东,2023,历史类,558,12589
东北财经大学(中外合作办学),法学类,广东,2023,历史类,528,24164
东北财经大学(中外合作办学),管理学类,广东,2023,历史类,557,12702
沈阳音乐学院,哲学类,广东,2023,历史类,492,45325
吉林大学,哲学类,广东,2023,历史类,597,3736
吉林大学,数学类,广东,2023,历史类,626,1001
吉林大学,物理学类,广东,2023,历史类,609,2320
吉林大学,体育学类,广东,2023,历史类,610,2193
吉林大学,中国语言文学类,广东,2023,历史类,613,1975
吉林大学,艺术设计类,广东,2023,历史类,604,2794
延边大学,哲学类,广东,2023,历史类,548,15760
长春理工大学,哲学类,广东,2023,历史类,467,63804
长春理工大学,数学类,广东,2023,历史类,518,29394
东北电力大学,哲学类,广东,2023,历史类,519,28864
东北师范大学,哲学类,广东,2023,历史类,598,3562
东北师范大学,数学类,广东,2023,历史类,593,4335
东北师范大学,物理学类,广东,2023,历史类,594,4125
北华大学,哲学类,广东,2023,历史类,502,38619
北华大学,数学类,广东,2023,历史类,500,39893
吉林师范大学,哲学类,广东,2023,历史类,499,40293
吉林师范大学,数学类,广东,2023,历史类,514,31582
吉林师范大学,物理学类,广东,2023,历史类,534,21675
长春师范大学,哲学类,广东,2023,历史类,491,45819
长春师范大学,数学类,广东,2023,历史类,517,29696
长春师范大学,管理学类,广东,2023,历史类,501,38983
吉林财经大学,哲学类,广东,2023,历史类,514,31481
吉林财经大学(中外合作办学),物理学类,广东,2023,历史类,497,41523
吉林财经大学,法学类,广东,2023,历史类,509,34195
黑龙江大学,哲学类,广东,2023,历史类,498,41181
哈尔滨理工大学,哲学类,广东,2023,历史类,503,37818
哈尔滨理工大学,数学类,广东,2023,历史类,502,38485
燕山大学,哲学类,广东,2023,历史类,520,28218
燕山大学,数学类,广东,2023,历史类,540,19070
哈尔滨工程大学,哲学类,广东,2023,历史类,571,8714
黑龙江科技大学,哲学类,广东,2023,历史类,492,45384
黑龙江科技大学,数学类,广东,2023,历史类,494,43957
黑龙江科技大学,物理学类,广东,2023,历史类,495,42999
东北石油大学,哲学类,广东,2023,历史类,484,51018
东北石油大学,数学类,广东,2023,历史类,507,35283
佳木斯大学,哲学类,广东,2023,历史类,493,44448
佳木斯大学,数学类,广东,2023,历史类,497,41817
东北农业大学,哲学类,广东,2023,历史类,565,10362
东北农业大学,新闻传播学类,广东,2023,历史类,558,12556
东北林业大学,哲学类,广东,2023,历史类,564,10803
哈尔滨医科大学,哲学类,广东,2023,历史类,493,44060
哈尔滨师范大学,哲学类,广东,2023,历史类,483,51163
哈尔滨师范大学,数学类,广东,2023,历史类,502,38457
哈尔滨师范大学,物理学类,广东,2023,历史类,546,16720
齐齐哈尔大学,哲学类,广东,2023,历史类,515,30660
齐齐哈尔大学,数学类,广东,2023,历史类,492,44850
牡丹江师范学院,哲学类,广东,2023,历史类,491,45451
牡丹江师范学院,数学类,广东,2023,历史类,492,45213
牡丹江师范学院,物理学类,广东,2023,历史类,495,43329
哈尔滨学院,哲学类,广东,2023,历史类,493,44475
哈尔滨商业大学,哲学类,广东,2023,历史类,490,46153
哈尔滨体育学院,哲学类,广东,2023,历史类,491,45916
复旦大学,哲学类,广东,2023,历史类,665,55
复旦大学,数学类,广东,2023,历史类,659,92
同济大学,哲学类,广东,2023,历史类,636,588
同济大学,数学类,广东,2023,历史类,641,429
上海交通大学,哲学类,广东,2023,历史类,667,42
华东理工大学,哲学类,广东,2023,历史类,602,3060
上海海事大学,哲学类,广东,2023,历史类,551,14988
东华大学,哲学类,广东,2023,历史类,594,4229
上海海洋大学,哲学类,广东,2023,历史类,551,14875
上海海洋大学(中外合作办学),物理学类,广东,2023,历史类,530,23235
华东师范大学,哲学类,广东,2023,历史类,621,1329
上海师范大学(中外合作办学),法学类,广东,2023,历史类,558,12522
上海外国语大学,哲学类,广东,2023,历史类,607,2546
上海外国语大学,法学类,广东,2023,历史类,609,2273
上海外国语大学(中外合作办学),建筑类,广东,2023,历史类,611,2151
上海财经大学,哲学类,广东,2023,历史类,622,1218
上海海关学院,哲学类,广东,2023,历史类,562,11300
上海海关学院,数学类,广东,2023,历史类,552,14535
华东政法大学,哲学类,广东,2023,历史类,611,2126
上海体育大学,哲学类,广东,2023,历史类,542,18393
上海体育大学,数学类,广东,2023,历史类,546,16697
上海音乐学院,哲学类,广东,2023,历史类,576,7645
上海戏剧学院,哲学类,广东,2023,历史类,570,9047
南京大学,哲学类,广东,2023,历史类,651,191
苏州大学,哲学类,广东,2023,历史类,598,3597
苏州大学,数学类,广东,2023,历史类,607,2508
苏州大学,外国语言文学类,广东,2023,历史类,599,3514
东南大学,哲学类,广东,2023,历史类,617,1610
江苏科技大学,哲学类,广东,2023,历史类,531,23122
江苏科技大学,数学类,广东,2023,历史类,524,26285
中国矿业大学,哲学类,广东,2023,历史类,576,7611
南京工业大学,哲学类,广东,2023,历史类,544,17219
常州大学,哲学类,广东,2023,历史类,525,25802
河海大学,物理学类,广东,2023,历史类,586,5526
江南大学,哲学类,广东,2023,历史类,579,7039
江南大学,数学类,广东,2023,历史类,579,6924
南京林业大学,哲学类,广东,2023,历史类,563,11104
南京林业大学,数学类,广东,2023,历史类,572,8465
江苏大学,哲学类,广东,2023,历史类,572,8551
南京信息工程大学,数学类,广东,2023,历史类,558,12583
南通大学,哲学类,广东,2023,历史类,538,19840
南通大学,建筑类,广东,2023,历史类,529,23792
南通大学,外国语言文学类,广东,2023,历史类,529,23766
南京农业大学,哲学类,广东,2023,历史类,580,6771
南京医科大学,哲学类,广东,2023,历史类,566,10053
南京中医药大学,哲学类,广东,2023,历史类,552,14499
中国药科大学,哲学类,广东,2023,历史类,600,3394
中国药科大学,数学类,广东,2023,历史类,579,6827
南京师范大学,哲学类,广东,2023,历史类,595,3989
江苏师范大学,哲学类,广东,2023,历史类,511,33170
江苏师范大学,数学类,广东,2023,历史类,528,24161
盐城师范学院,哲学类,广东,2023,历史类,534,21818
南京财经大学,数学类,广东,2023,历史类,548,15949
南京艺术学院,哲学类,广东,2023,历史类,541,18834
苏州科技大学,数学类,广东,2023,历史类,536,20849
苏州科技大学,物理学类,广东,2023,历史类,552,14416
浙江大学,哲学类,广东,2023,历史类,646,273
杭州电子科技大学,哲学类,广东,2023,历史类,536,20938
浙江理工大学,哲学类,广东,2023,历史类,540,19227
浙江农林大学,哲学类,广东,2023,历史类,531,23052
浙江中医药大学,哲学类,广东,2023,历史类,530,23414
浙江中医药大学,数学类,广东,2023,历史类,517,29665
浙江中医药大学,物理学类,广东,2023,历史类,563,11046
浙江师范大学,哲学类,广东,2023,历史类,566,10276
浙江师范大学,数学类,广东,2023,历史类,582,6401
浙江师范大学(中外合作办学),中国语言文学类,广东,2023,历史类,523,26822
浙江师范大学,农林科学类,广东,2023,历史类,560,12012
浙江师范大学,临床医学类,广东,2023,历史类,544,17370
湖州师范学院,哲学类,广东,2023,历史类,525,25771
绍兴文理学院,哲学类,广东,2023,历史类,501,38775
温州大学,哲学类,广东,2023,历史类,535,21216
浙江工商大学,哲学类,广东,2023,历史类,565,10367
浙江工商大学,数学类,广东,2023,历史类,558,12530
浙江工商大学,物理学类,广东,2023,历史类,548,16001
浙江工商大学,管理学类,广东,2023,历史类,549,15522
中国美术学院,哲学类,广东,2023,历史类,576,7733
中国计量大学,哲学类,广东,2023,历史类,551,14933
安徽大学,哲学类,广东,2023,历史类,575,7815
合肥工业大学,哲学类,广东,2023,历史类,574,8163
合肥工业大学,数学类,广东,2023,历史类,584,5933
合肥工业大学,物理学类,广东,2023,历史类,582,6393
安徽工业大学,哲学类,广东,2023,历史类,516,30124
安徽农业大学,哲学类,广东,2023,历史类,474,58032
安徽农业大学,数学类,广东,2023,历史类,523,26453
安徽中医药大学,哲学类,广东,2023,历史类,535,20960
安徽中医药大学,数学类,广东,2023,历史类,561,11702
安徽师范大学,哲学类,广东,2023,历史类,526,25272
安庆师范大学,哲学类,广东,2023,历史类,504,37020
淮北师范大学,哲学类,广东,2023,历史类,537,20492
淮北师范大学,数学类,广东,2023,历史类,505,36720
淮北师范大学,物理学类,广东,2023,历史类,547,16162
淮北师范大学,体育学类,广东,2023,历史类,528,24123
滁州学院,哲学类,广东,2023,历史类,503,37981
滁州学院,数学类,广东,2023,历史类,493,44489
安徽财经大学,哲学类,广东,2023,历史类,527,24642
安徽财经大学,体育学类,广东,2023,历史类,528,24204
厦门大学,哲学类,广东,2023,历史类,630,820
厦门大学,数学类,广东,2023,历史类,630,804
厦门大学(马来西亚分校),外国语言文学类,广东,2023,历史类,590,4880
华侨大学,数学类,广东,2023,历史类,530,23563
华侨大学,物理学类,广东,2023,历史类,551,14895
福州大学,哲学类,广东,2023,历史类,581,6438
福建农林大学,哲学类,广东,2023,历史类,527,24746
福建农林大学,数学类,广东,2023,历史类,547,16169
福建农林大学(中外合作办学),经济学类,广东,2023,历史类,523,26689
集美大学,哲学类,广东,2023,历史类,553,14193
福建师范大学,数学类,广东,2023,历史类,535,21015
福建师范大学(中外合作办学),教育学类,广东,2023,历史类,519,28703
福建师范大学,中国语言文学类,广东,2023,历史类,574,8135
福建师范大学,艺术设计类,广东,2023,历史类,577,7348
福建师范大学,生物科学类,广东,2023,历史类,584,6027
闽江学院,哲学类,广东,2023,历史类,514,31622
武夷学院,哲学类,广东,2023,历史类,498,41340
武夷学院,数学类,广东,2023,历史类,496,42530
泉州师范学院,哲学类,广东,2023,历史类,521,27772
泉州师范学院,数学类,广东,2023,历史类,507,35427
泉州师范学院,新闻传播学类,广东,2023,历史类,530,23223
南昌大学,哲学类,广东,2023,历史类,584,6015
南昌大学,建筑类,广东,2023,历史类,583,6220
南昌大学(联合培养),艺术设计类,广东,2023,历史类,575,7931
华东交通大学,哲学类,广东,2023,历史类,533,22281
华东交通大学,数学类,广东,2023,历史类,533,22179
华东交通大学,教育学类,广东,2023,历史类,524,26222
东华理工大学,哲学类,广东,2023,历史类,516,30270
南昌航空大学,哲学类,广东,2023,历史类,510,33739
江西理工大学,哲学类,广东,2023,历史类,457,73213
江西理工大学,数学类,广东,2023,历史类,523,26736
景德镇陶瓷大学,哲学类,广东,2023,历史类,532,22517
江西农业大学,哲学类,广东,2023,历史类,552,14483
江西农业大学,数学类,广东,2023,历史类,532,22446
江西农业大学,物理学类,广东,2023,历史类,534,21733
江西中医药大学,哲学类,广东,2023,历史类,514,31210
江西中医药大学,数学类,广东,2023,历史类,552,14300
江西中医药大学,教育学类,广东,2023,历史类,525,25657
江西师范大学,哲学类,广东,2023,历史类,566,10295
江西师范大学,数学类,广东,2023,历史类,539,19447
江西师范大学,物理学类,广东,2023,历史类,568,9630
江西师范大学,体育学类,广东,2023,历史类,561,11672
江西师范大学,法学类,广东,2023,历史类,577,7375
江西师范大学,计算机类,广东,2023,历史类,526,25327
江西师范大学,地理科学类,广东,2023,历史类,538,19766
上饶师范学院,数学类,广东,2023,历史类,498,41387
上饶师范学院,物理学类,广东,2023,历史类,499,40250
上饶师范学院,艺术设计类,广东,2023,历史类,499,40529
上饶师范学院,生物科学类,广东,2023,历史类,494,43854
上饶师范学院,化学类,广东,2023,历史类,498,41354
宜春学院,哲学类,广东,2023,历史类,495,43272
宜春学院,数学类,广东,2023,历史类,508,34877
赣南师范大学,哲学类,广东,2023,历史类,524,26242
赣南师范大学,数学类,广东,2023,历史类,535,21201
赣南师范大学,物理学类,广东,2023,历史类,542,18276
赣南师范大学,生物科学类,广东,2023,历史类,513,31876
井冈山大学,哲学类,广东,2023,历史类,517,29949
井冈山大学,数学类,广东,2023,历史类,509,34333
井冈山大学,教育学类,广东,2023,历史类,531,22729
江西财经大学,哲学类,广东,2023,历史类,540,19057
江西财经大学,数学类,广东,2023,历史类,541,18544
江西财经大学(中外合作办学),教育学类,广东,2023,历史类,533,22310
江西财经大学,外国语言文学类,广东,2023,历史类,539,19314
山东大学,哲学类,广东,2023,历史类,603,2974
山东大学,数学类,广东,2023,历史类,612,2058
中国海洋大学,哲学类,广东,2023,历史类,600,3328
中国海洋大学,数学类,广东,2023,历史类,604,2860
中国海洋大学(中外合作办学),经济学类,广东,2023,历史类,598,3609
中国海洋大学,新闻传播学类,广东,2023,历史类,597,3726
山东科技大学,哲学类,广东,2023,历史类,539,19614
济南大学,哲学类,广东,2023,历史类,531,22889
济南大学,数学类,广东,2023,历史类,557,12938
青岛理工大学,哲学类,广东,2023,历史类,519,28743
青岛理工大学,数学类,广东,2023,历史类,499,40402
山东建筑大学,哲学类,广东,2023,历史类,503,37654
山东建筑大学,数学类,广东,2023,历史类,514,31153
齐鲁工业大学,哲学类,广东,2023,历史类,502,38296
山东理工大学,哲学类,广东,2023,历史类,515,31001
山东农业大学,哲学类,广东,2023,历史类,519,28612
青岛农业大学,哲学类,广东,2023,历史类,514,31473
青岛农业大学,数学类,广东,2023,历史类,502,38421
青岛农业大学,物理学类,广东,2023,历史类,447,82256
山东第一医科大学,哲学类,广东,2023,历史类,500,39837
滨州医学院,哲学类,广东,2023,历史类,535,21157
山东师范大学,哲学类,广东,2023,历史类,548,16073
山东师范大学,数学类,广东,2023,历史类,553,13993
山东师范大学,物理学类,广东,2023,历史类,577,7310
山东师范大学(中外合作办学),建筑类,广东,2023,历史类,508,34656
滨州学院,哲学类,广东,2023,历史类,500,39460
鲁东大学,哲学类,广东,2023,历史类,528,24211
临沂大学,哲学类,广东,2023,历史类,506,35814
菏泽学院,哲学类,广东,2023,历史类,496,42498
菏泽学院,数学类,广东,2023,历史类,500,39822
山东财经大学,哲学类,广东,2023,历史类,536,20531
郑州大学,哲学类,广东,2023,历史类,583,6189
郑州大学,法学类,广东,2023,历史类,590,4778
河南理工大学,哲学类,广东,2023,历史类,476,56405
郑州轻工业大学,哲学类,广东,2023,历史类,504,36943
河南工业大学,哲学类,广东,2023,历史类,528,24220
河南工业大学,数学类,广东,2023,历史类,505,36686
河南工业大学(中外合作办学),管理学类,广东,2023,历史类,495,43266
河南科技大学,哲学类,广东,2023,历史类,510,33506
中原工学院,哲学类,广东,2023,历史类,494,43801
河南农业大学,哲学类,广东,2023,历史类,531,22971
河南农业大学,数学类,广东,2023,历史类,514,31271
河南中医药大学,哲学类,广东,2023,历史类,554,13599
河南中医药大学,数学类,广东,2023,历史类,557,12932
河南大学,哲学类,广东,2023,历史类,572,8577
河南大学,数学类,广东,2023,历史类,525,25966
河南大学,物理学类,广东,2023,历史类,544,17252
河南大学,体育学类,广东,2023,历史类,533,22070
河南大学,法学类,广东,2023,历史类,550,15316
河南大学,经济学类,广东,2023,历史类,572,8659
河南大学(中外合作办学),艺术设计类,广东,2023,历史类,506,35941
河南大学(中外合作办学),生物科学类,广东,2023,历史类,544,17304
河南大学,计算机类,广东,2023,历史类,539,19385
河南大学,环境科学与工程类,广东,2023,历史类,541,18526
河南师范大学,哲学类,广东,2023,历史类,551,14929
河南师范大学,数学类,广东,2023,历史类,526,25049
信阳师范大学(中外合作办学),体育学类,广东,2023,历史类,490,46178
周口师范学院,哲学类,广东,2023,历史类,493,44580
南阳师范学院,哲学类,广东,2023,历史类,494,43476
南阳师范学院,数学类,广东,2023,历史类,493,44100
洛阳师范学院,哲学类,广东,2023,历史类,494,44020
商丘师范学院,哲学类,广东,2023,历史类,493,44347
河南财经政法大学,哲学类,广东,2023,历史类,532,22676
河南财经政法大学(中外合作办学),经济学类,广东,2023,历史类,513,31722
河南财经政法大学(中外合作办学),管理学类,广东,2023,历史类,517,29832
郑州航空工业管理学院,哲学类,广东,2023,历史类,501,39215
武汉大学,哲学类,广东,2023,历史类,642,382
武汉大学,管理学类,广东,2023,历史类,627,973
武汉大学,新闻传播学类,广东,2023,历史类,604,2841
华中科技大学,哲学类,广东,2023,历史类,613,1961
华中科技大学,数学类,广东,2023,历史类,613,1917
武汉科技大学,哲学类,广东,2023,历史类,534,21646
武汉科技大学,数学类,广东,2023,历史类,529,23830
长江大学,哲学类,广东,2023,历史类,464,66946
长江大学,数学类,广东,2023,历史类,530,23359
中国地质大学(武汉),哲学类,广东,2023,历史类,583,6083
中国地质大学(武汉),数学类,广东,2023,历史类,588,5212
武汉纺织大学,哲学类,广东,2023,历史类,517,29616
武汉纺织大学,数学类,广东,2023,历史类,521,27480
武汉轻工大学,哲学类,广东,2023,历史类,532,22594
武汉轻工大学,数学类,广东,2023,历史类,522,27178
武汉理工大学,哲学类,广东,2023,历史类,585,5685
武汉理工大学,数学类,广东,2023,历史类,585,5765
武汉理工大学(中外合作办学),管理学类,广东,2023,历史类,582,6408
湖北工业大学,哲学类,广东,2023,历史类,521,27526
华中农业大学,哲学类,广东,2023,历史类,580,6822
华中农业大学,数学类,广东,2023,历史类,580,6662
湖北中医药大学,哲学类,广东,2023,历史类,515,30901
湖北中医药大学,数学类,广东,2023,历史类,515,31055
湖北中医药大学,物理学类,广东,2023,历史类,564,10738
华中师范大学,哲学类,广东,2023,历史类,599,3482
华中师范大学,数学类,广东,2023,历史类,607,2486
湖北大学,建筑类,广东,2023,历史类,547,16245
湖北大学(中外合作办学),艺术设计类,广东,2023,历史类,527,24645
湖北大学,生物科学类,广东,2023,历史类,545,17069
湖北师范大学,哲学类,广东,2023,历史类,534,21846
湖北文理学院,哲学类,广东,2023,历史类,513,31963
湖北文理学院,体育学类,广东,2023,历史类,504,37218
中南财经政法大学,哲学类,广东,2023,历史类,593,4428
中南财经政法大学,数学类,广东,2023,历史类,591,4707
中南财经政法大学,物理学类,广东,2023,历史类,590,4779
中南财经政法大学,体育学类,广东,2023,历史类,592,4567
中南财经政法大学,法学类,广东,2023,历史类,598,3663
中南财经政法大学,艺术设计类,广东,2023,历史类,612,2002
武汉体育学院,哲学类,广东,2023,历史类,514,31177
武汉体育学院,数学类,广东,2023,历史类,518,29313
中南民族大学,哲学类,广东,2023,历史类,547,16120
中南民族大学,数学类,广东,2023,历史类,553,14028
湖北工程学院,哲学类,广东,2023,历史类,500,39792
湘潭大学,哲学类,广东,2023,历史类,567,10033
湘潭大学,数学类,广东,2023,历史类,564,10626
吉首大学,哲学类,广东,2023,历史类,456,73515
吉首大学,数学类,广东,2023,历史类,524,26185
湖南大学,物理学类,广东,2023,历史类,608,2443
中南大学,哲学类,广东,2023,历史类,611,2109
湖南科技大学,哲学类,广东,2023,历史类,528,24317
湖南科技大学,数学类,广东,2023,历史类,523,26472
湖南科技大学,物理学类,广东,2023,历史类,524,26164
湖南科技大学,体育学类,广东,2023,历史类,542,18082
湖南科技大学,法学类,广东,2023,历史类,555,13481
长沙理工大学,哲学类,广东,2023,历史类,545,17102
长沙理工大学,管理学类,广东,2023,历史类,528,24074
湖南农业大学,哲学类,广东,2023,历史类,529,23719
湖南农业大学,数学类,广东,2023,历史类,526,25430
湖南农业大学,物理学类,广东,2023,历史类,544,17383
湖南农业大学(中外合作办学),艺术设计类,广东,2023,历史类,504,37116
湖南农业大学,材料类,广东,2023,历史类,534,21427
中南林业科技大学,哲学类,广东,2023,历史类,529,23927
中南林业科技大学,数学类,广东,2023,历史类,528,24285
中南林业科技大学,物理学类,广东,2023,历史类,520,28223
中南林业科技大学,体育学类,广东,2023,历史类,519,28424
湖南师范大学,哲学类,广东,2023,历史类,579,6830
湖南理工学院,哲学类,广东,2023,历史类,509,34574
湘南学院,哲学类,广东,2023,历史类,506,36043
湘南学院,数学类,广东,2023,历史类,493,44048
衡阳师范学院,哲学类,广东,2023,历史类,490,46755
衡阳师范学院,数学类,广东,2023,历史类,501,38958
衡阳师范学院,新闻传播学类,广东,2023,历史类,504,37062
邵阳学院,哲学类,广东,2023,历史类,496,42521
邵阳学院,数学类,广东,2023,历史类,498,41390
邵阳学院,物理学类,广东,2023,历史类,527,24557
邵阳学院,新闻传播学类,广东,2023,历史类,506,36148
怀化学院,哲学类,广东,2023,历史类,493,44570
怀化学院,新闻传播学类,广东,2023,历史类,499,40706
湖南文理学院,哲学类,广东,2023,历史类,501,39016
湖南文理学院,数学类,广东,2023,历史类,503,37710
湖南科技学院,哲学类,广东,2023,历史类,496,42506
湖南科技学院,数学类,广东,2023,历史类,499,40080
湖南人文科技学院,哲学类,广东,2023,历史类,494,43517
湖南人文科技学院,数学类,广东,2023,历史类,501,38899
